"bin","gamma1","gamma2","gamma3","gamma4","gamma5","gamma6","gamma7","gamma8","gamma9","gamma10","gamma11","gamma12","gamma13","gamma14","gamma15","gamma16","gamma17","gamma18","gamma19","gamma20","stderr1","stderr2","stderr3","stderr4","stderr5","stderr6","stderr7","stderr8","stderr9","stderr10","stderr11","stderr12","stderr13","stderr14","stderr15","stderr16","stderr17","stderr18","stderr19","stderr20"
422,1.7553208567787e-08,-2.10803997452649e-08,7.62029052831424e-08,-8.01135455455838e-08,-2.51780094044449e-07,2.48281210320172e-07,-5.07850159605563e-08,4.95441152196121e-08,1.9052011273424e-07,-1.87103798297216e-07,1.87604880768606e-07,-1.86226577705492e-07,1.69230088938092e-07,-1.65702143272268e-07,-2.09840496117992e-07,2.13042507904544e-07,-1.97717115316821e-07,1.96971384862368e-07,-4.06436540276509e-07,4.07835311683589e-07,0.000195027212917201,0.00019502721285797,0.00019502718220593,0.00019502718202785,0.000195027192753486,0.000195027191917514,0.000195027191913079,0.000195027192239553,0.000195027181244873,0.000195027181465122,0.000195027137121491,0.000195027138208205,0.000195027172886466,0.000195027172768154,0.000195027164991904,0.000195027164859851,0.000195027177122299,0.000195027177095911,0.000195027168504672,0.000195027168501226
423,4.55113878007567e-08,-5.18462431335925e-08,1.21170758125133e-07,-1.28194290126599e-07,-4.52197178216256e-07,4.45913160071179e-07,2.8330803794245e-07,-2.8553670418659e-07,6.84206603343149e-07,-6.78070881527495e-07,4.05848374199099e-07,-4.03372938505653e-07,4.69559700753998e-07,-4.63223488130476e-07,-3.76873450651746e-07,3.82624283910113e-07,-1.41895229622141e-07,1.40555894903214e-07,-7.29959928825093e-07,7.3247213187655e-07,0.000261365812394456,0.00026136581205654,0.00026136576196853,0.000261365761379465,0.000261365780106179,0.000261365778094065,0.000261365768825842,0.000261365769706934,0.000261365740490096,0.000261365740772293,0.000261365673652651,0.000261365676833858,0.000261365723537698,0.0002613657235074,0.000261365713286654,0.000261365712968813,0.000261365734687944,0.000261365735048706,0.000261365721741554,0.000261365721733258
424,-9.14476319329658e-08,8.51967753174453e-08,1.1956405654671e-07,-1.26494457853304e-07,-3.1965706830187e-07,3.13456376839731e-07,1.73041568646281e-07,-1.75240681019194e-07,5.96282004429213e-07,-5.90227641243452e-07,5.23018433872507e-07,-5.20575823527137e-07,2.76060701683231e-07,-2.69808508383487e-07,-5.73723912673381e-07,5.79398494220104e-07,-2.18228795130478e-07,2.16907217723134e-07,-7.20280803105827e-07,7.22759693892742e-07,0.000259627188894119,0.000259627188789105,0.000259627142657832,0.000259627142080444,0.000259627158054079,0.000259627156021772,0.000259627146882694,0.000259627146320028,0.000259627121650863,0.000259627121714746,0.000259627047973006,0.000259627050543965,0.000259627135943823,0.000259627136390188,0.00025962706547956,0.000259627066285456,0.000259627155330448,0.000259627154689457,0.000259627103228299,0.000259627103220168
425,-2.43680905740994e-07,2.27024053770421e-07,3.18602267038816e-07,-3.3706992075322e-07,-8.4951003793912e-07,8.32986836441109e-07,4.6110393360847e-07,-4.66963969359563e-07,3.09346369801233e-06,-3.07733045532063e-06,1.39368405679225e-06,-1.38717519466511e-06,4.82101127142011e-07,-4.65440703983661e-07,-1.14981318941391e-06,1.16493446304915e-06,-5.81514536158614e-07,5.77992887796378e-07,-9.70196850321211e-07,9.76802440005099e-07,0.000423814453250879,0.000423814452794081,0.000423814252131172,0.000423814249619609,0.000423814310146612,0.0004238143001359,0.000423814270508565,0.000423814268061037,0.000423814117267244,0.000423814118602211,0.000423813840270044,0.000423813851453364,0.000423814229033322,0.000423814231237554,0.00042381394550817,0.000423813952485827,0.000423814307254783,0.000423814304466557,0.000423814002248911,0.000423814003105578
426,-7.11076809828965e-08,5.43564224381273e-08,6.49317847558875e-07,-6.67890175122885e-07,-8.54324591793673e-07,8.37707739697789e-07,4.637172112023e-07,-4.69610463269875e-07,2.78622267235086e-06,-2.76999799062132e-06,1.4895841701057e-06,-1.48303838604788e-06,5.46870475400104e-07,-5.30115635696558e-07,-1.73400037551491e-06,1.74920734308293e-06,-2.23840040328888e-07,2.20298434626489e-07,-9.75695372965349e-07,9.82338395881075e-07,0.000425013672710538,0.000425013675274649,0.000425013549307364,0.000425013549078984,0.000425013596372877,0.000425013586276942,0.000425013556397385,0.000425013553929021,0.000425013370062268,0.000425013370993299,0.000425013147110344,0.000425013152381946,0.00042501352184962,0.000425013524965745,0.000425013235131231,0.000425013239521578,0.000425013567758074,0.000425013566232316,0.000425013285853995,0.000425013286717954
427,1.20300384238722e-07,-1.26663656526075e-07,2.40231424620052e-07,-2.47286464062757e-07,-3.24534566637451e-07,3.1822236010426e-07,2.00102669832145e-07,-2.02341331971441e-07,1.075743380704e-06,-1.06958013890039e-06,2.63807780840352e-07,-2.61321231638188e-07,2.07741220976907e-07,-2.0137658641383e-07,-5.83027932072695e-07,5.88804558607306e-07,-1.36500257934694e-07,1.35154914324065e-07,-4.31890515147666e-08,4.57125234244834e-08,0.000261951377002577,0.00026195137620267,0.000261951322336684,0.000261951322326042,0.000261951344072108,0.000261951341708366,0.00026195136914047,0.000261951369187004,0.000261951285463031,0.000261951286110325,0.00026195128193652,0.000261951282249438,0.000261951326623935,0.000261951327353507,0.000261951256506122,0.000261951255410095,0.000261951328478971,0.000261951328308938,0.000261951266056375,0.000261951264983547
428,8.91553871227374e-08,-9.71342965348702e-08,5.62912135584168e-07,-5.71758450352352e-07,-4.06933328200317e-07,3.99018448130935e-07,2.50908408106481e-07,-2.53715467032028e-07,1.3488724355356e-06,-1.34114434463846e-06,3.30788036320749e-07,-3.27670150597899e-07,5.63050153233281e-07,-5.55069539627635e-07,-7.31057441569587e-07,7.38300755517356e-07,-1.71157424210796e-07,1.69470497794148e-07,2.23663278905427e-07,-2.20499093486934e-07,0.000293327008956169,0.000293327007175658,0.000293326919767914,0.000293326919242961,0.000293326952301348,0.000293326948982449,0.000293326987499446,0.000293326987564784,0.000293326870009264,0.000293326870918121,0.000293326865057747,0.000293326865497112,0.000293326974463208,0.000293326976270183,0.00029332682935134,0.000293326827812423,0.000293326930407265,0.000293326930168524,0.000293326839279593,0.000293326838198083
429,3.90452400452709e-08,-4.25395556533734e-08,2.46525215898801e-07,-2.50399406581934e-07,-3.10676194191626e-07,3.07209922441488e-07,1.09884318220656e-07,-1.11113653333744e-07,3.59609591456178e-07,-3.56225119797674e-07,1.44867405276093e-07,-1.43501947015888e-07,2.46585537156039e-07,-2.43090475601441e-07,-3.63789186947724e-08,3.9551086006889e-08,-7.49577284749119e-08,7.42189485627775e-08,9.79525293657892e-08,-9.65667950846152e-08,0.000194116198288376,0.000194116197772348,0.000194116172439656,0.000194116172287514,0.000194116175160549,0.000194116174635383,0.000194116192069749,0.000194116192088686,0.000194116144224041,0.000194116144516822,0.00019411615658343,0.000194116156710767,0.000194116188291562,0.000194116188815261,0.000194116141956062,0.000194116141799189,0.000194116175523176,0.000194116175453984,0.000194116149112341,0.000194116148798896
430,6.13305232963012e-08,-6.68192495375032e-08,6.49375915257285e-07,-6.55461334911805e-07,-3.30084310040199e-07,3.24639634006062e-07,2.9566135727793e-07,-2.97592347251557e-07,4.98660962758005e-07,-4.93344775071045e-07,3.35963083724986e-07,-3.33818277921809e-07,3.87325570061554e-07,-3.81835672281195e-07,-4.29570476602217e-08,4.79397576757269e-08,3.75923894963948e-08,-3.87528338345298e-08,1.53859396180157e-07,-1.51682741224538e-07,0.00024328554217939,0.000243285541163522,0.000243285475852423,0.00024328547594665,0.000243285496386459,0.000243285495509559,0.000243285512366215,0.000243285512991331,0.000243285441677226,0.000243285442394768,0.000243285442869488,0.000243285443025716,0.000243285522499426,0.000243285523530393,0.00024328543426205,0.000243285434031989,0.000243285506920738,0.000243285506337938,0.000243285445370332,0.000243285444753278
431,5.97774231850997e-08,-6.33187554384848e-08,5.05406430688732e-07,-5.09332751313649e-07,-1.57985278079811e-07,1.54472368222385e-07,1.90761425652093e-07,-1.92007302428384e-07,4.25552065010099e-08,-3.91251949860009e-08,2.59836633055489e-07,-2.58452802189913e-07,1.84435133040527e-07,-1.80893044364732e-07,-2.77160083383233e-08,3.09308576454189e-08,2.42547022824978e-08,-2.50034226052162e-08,9.92704924322527e-08,-9.78661129609913e-08,0.000195417769246494,0.000195417768689035,0.000195417736055636,0.000195417736341029,0.000195417741892541,0.00019541774166739,0.000195417751282048,0.000195417751606017,0.00019541772207228,0.000195417721593784,0.000195417715689864,0.000195417715672786,0.000195417755928929,0.000195417756350043,0.00019541771080409,0.00019541771068486,0.000195417748459897,0.000195417748157858,0.000195417716561027,0.000195417716241235
432,5.84020874952541e-08,-6.18619420407333e-08,4.44391445062632e-07,-4.48227429658399e-07,-1.54350416018447e-07,1.50918329951163e-07,1.86372462334725e-07,-1.87589674512607e-07,1.75632168037725e-08,-1.42121222273704e-08,2.07187330069466e-07,-2.05835337932921e-07,1.80191721953545e-07,-1.76731128707993e-07,-5.36449915734783e-08,5.67858743737372e-08,-9.44355678610586e-09,8.71206251312991e-09,1.92182962881069e-07,-1.90810893980439e-07,0.000193156635861472,0.000193156635323141,0.000193156603921809,0.000193156604101037,0.000193156609446091,0.000193156609228665,0.000193156618513424,0.000193156618826277,0.000193156586729618,0.000193156586315863,0.000193156583452493,0.000193156583343443,0.000193156623000861,0.000193156623407525,0.000193156575973717,0.000193156575770338,0.000193156618181563,0.000193156617779728,0.000193156582276655,0.000193156581551097
433,5.72335179820904e-08,-6.06241440811492e-08,4.08850663914094e-07,-4.12609893965985e-07,6.46511382335353e-08,-6.80145511152739e-08,-5.15398552119503e-08,5.03469989467671e-08,1.721179387342e-08,-1.39277518446245e-08,1.65505516145331e-07,-1.6418057667761e-07,1.76586259743002e-07,-1.7319490999934e-07,9.57035108311757e-08,-9.26254739082998e-08,-2.82007198382423e-08,2.7483861944674e-08,2.72498360049234e-07,-2.71153745020847e-07,0.000191214428981485,0.00019121442845923,0.000191214398238343,0.00019121439841215,0.000191214392254715,0.000191214392228428,0.000191214403752001,0.000191214404003177,0.00019121438131685,0.000191214380915451,0.000191214381745521,0.000191214381830003,0.000191214416504929,0.00019121441689945,0.000191214377962193,0.000191214377550676,0.000191214414898578,0.000191214414685084,0.000191214376139396,0.000191214375594051
434,1.84765712307322e-08,-2.19851081295359e-08,4.23068574475456e-07,-4.26958533575572e-07,6.68994013914418e-08,-7.03797785694707e-08,-2.11979829415065e-07,2.10745491473831e-07,-2.22381693440395e-08,2.56364151965416e-08,1.71261020715454e-07,-1.69890005937134e-07,1.82727105279134e-07,-1.79217819876327e-07,2.40730300881313e-08,-2.08879534487161e-08,-1.00110386627797e-08,9.26925166198585e-09,3.36634782374282e-07,-3.3524340692835e-07,0.000194510788490941,0.000194510787613833,0.000194510762325007,0.000194510762507958,0.000194510756026557,0.000194510755998888,0.000194510778539606,0.000194510778840145,0.000194510755738813,0.000194510755257299,0.000194510744964435,0.000194510745053361,0.000194510781552669,0.000194510781967946,0.000194510745835155,0.000194510745625247,0.000194510780616913,0.000194510780177775,0.000194510734107658,0.000194510733389834
435,3.78520773209905e-08,-4.50398797448197e-08,1.18755379391456e-06,-1.19552300534297e-06,3.92919417826621e-08,-4.64220541309872e-08,-4.34273115448968e-07,4.3174437727582e-07,-4.55582533728321e-08,5.25201083649798e-08,6.6468775909855e-07,-6.61879021616138e-07,3.74344469175139e-07,-3.67155133166657e-07,4.93172658723565e-08,-4.27921220241894e-08,-9.0014056410043e-08,8.84943854788669e-08,6.89647195325172e-07,-6.86796732351499e-07,0.000278405845695872,0.000278405843123954,0.000278405809928775,0.000278405810556504,0.000278405717155089,0.000278405714624827,0.000278405816515978,0.00027840581739724,0.000278405749658207,0.000278405748246281,0.000278405687996448,0.000278405689753689,0.000278405825351056,0.000278405826568761,0.000278405720618159,0.00027840572000265,0.000278405803704301,0.000278405801426966,0.000278405686230165,0.000278405684125316
436,-2.74103026859046e-07,2.57544236951208e-07,2.73577875384409e-06,-2.75413770554051e-06,1.87597404045636e-08,-3.51856160115542e-08,-1.0829420806444e-06,1.07711654876426e-06,-1.04952763972431e-07,1.20991021994973e-07,1.53124399717212e-06,-1.5247734379527e-06,8.62381211756731e-07,-8.45818906385918e-07,1.54776928201524e-07,-1.39744734414121e-07,-2.0736621899328e-07,2.03865300331872e-07,1.87817184970233e-06,-1.87160509834971e-06,0.000422564805026159,0.00042256479664907,0.000422564741524935,0.000422564743719849,0.000422564460159568,0.000422564450429685,0.000422564776629416,0.00042256477868879,0.00042256453078581,0.000422564525848885,0.000422564315182636,0.000422564321326978,0.000422564795449798,0.000422564799707617,0.000422564434969731,0.000422564433894589,0.000422564719760774,0.000422564711797867,0.000422564164438854,0.000422564156938925
437,-1.33913219867532e-07,1.15354473471055e-07,3.06620090922345e-06,-3.08677725101951e-06,-1.49073507177541e-06,1.47232521907628e-06,-1.21373781731747e-06,1.20720869441781e-06,-2.13679941952745e-06,2.15477472135008e-06,1.24185059069988e-06,-1.23459847663641e-06,-3.81796862524585e-07,4.00359614233252e-07,-2.57759190871921e-07,2.7460699909138e-07,-2.32411506769867e-07,2.28487762750519e-07,6.83855084503984e-07,-6.76495252507542e-07,0.000447356131393443,0.000447356119438806,0.000447356048038703,0.000447356050643042,0.000447355536387786,0.000447355526192347,0.000447356089691271,0.000447356092134788,0.0004473558529344,0.000447355843756722,0.000447355635684216,0.000447355641387922,0.000447356048744089,0.000447356050702536,0.000447355725208266,0.000447355724719003,0.000447356022214857,0.000447356012766597,0.000447355705023591,0.000447355704871998
438,-1.87374614423814e-07,1.61406575843288e-07,3.81219050169997e-06,-3.84098157698472e-06,-2.08586712087441e-06,2.0601073854911e-06,-1.39327615766894e-06,1.38414039135311e-06,-3.88773226697422e-06,3.91288386973013e-06,9.6612963849297e-07,-9.55982220914878e-07,-5.34218851179017e-07,5.60192498944703e-07,-3.60662064436313e-07,3.84236101874258e-07,-3.25195517763005e-07,3.19705277649715e-07,1.95584548630345e-06,-1.94554733616337e-06,0.000529173121682123,0.000529173101895597,0.000529172908817329,0.000529172908918384,0.000529172136877634,0.000529172120002843,0.000529172994763773,0.000529172999120389,0.000529172721327097,0.000529172708699649,0.000529172369355117,0.000529172379839642,0.00052917298488739,0.000529172988128881,0.000529172449397307,0.000529172448587512,0.000529172940978407,0.000529172925340275,0.000529172775319516,0.000529172773060627
439,-7.06037073727549e-07,6.88573364905884e-07,2.56374869637573e-06,-2.58311089800797e-06,5.56322478041522e-08,-7.29557628719207e-08,-9.68375596454565e-07,9.62231724683609e-07,-2.61455276844049e-06,2.63146742456938e-06,1.12012737192697e-06,-1.11330320957661e-06,-3.59269271629087e-07,3.76736716136323e-07,-2.42550380883094e-07,2.58404072885012e-07,-2.18698264181213e-07,2.15006036215755e-07,8.95933323012961e-07,-8.89007752743291e-07,0.000433957333243309,0.000433957324848571,0.000433957294591786,0.000433957294647518,0.000433956857029641,0.00043395685257616,0.00043395733416421,0.000433957337960137,0.000433957191189227,0.000433957184225145,0.000433957081716231,0.000433957093769018,0.000433957336545083,0.000433957338332776,0.000433957041217421,0.000433957040770816,0.000433957312328856,0.000433957303704374,0.000433957247590482,0.000433957244178323
440,1.17856934674021e-07,-1.44252406096234e-07,4.28353329685284e-06,-4.31279831348207e-06,-1.01202613534355e-06,9.85842476849234e-07,-1.46363675919884e-06,1.45435062298225e-06,-4.04731264430398e-06,4.07287831408732e-06,1.69299771346852e-06,-1.68268337680785e-06,2.08958988470956e-07,-1.8255782608768e-07,2.30511534133622e-07,-2.06549478049157e-07,-2.29350695995494e-07,2.23770085391996e-07,1.35414442470316e-06,-1.34367675624906e-06,0.000533510405752379,0.000533510398292137,0.0005335102750679,0.000533510276618883,0.000533509510263324,0.000533509500523815,0.000533510318093203,0.000533510325146713,0.000533509959974325,0.000533509952228347,0.000533509849004877,0.000533509871401086,0.000533510367454099,0.000533510374823903,0.000533509634113598,0.000533509647547073,0.000533510173678981,0.000533510160557662,0.000533510157225494,0.000533510150885095
441,-5.02589671533868e-08,4.28324986886979e-08,8.29075578840171e-07,-8.37309398742989e-07,-1.27361774197689e-07,1.1999491073499e-07,-7.27655578159159e-07,7.25042878349774e-07,-1.13875225470559e-06,1.1459452659995e-06,4.01928919107689e-07,-3.99026918299354e-07,1.7432477821666e-07,-1.66896721001962e-07,6.48567670946345e-08,-5.81149599137472e-08,-6.45300397636632e-08,6.29599110913925e-08,3.81001729325684e-07,-3.78056625511648e-07,0.000282990199051495,0.000282990198124738,0.000282990175657134,0.00028299017615114,0.000282990063856614,0.0002829900627973,0.000282990212748835,0.000282990213718348,0.000282990133256621,0.000282990132100609,0.000282990103127635,0.000282990106275893,0.000282990180348517,0.000282990180864726,0.000282990084623901,0.00028299008662872,0.000282990165150669,0.00028299016319244,0.000282990162695104,0.000282990161748862
